Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,age,TotalMnt,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,index,cluster
45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,59,315,False,False,False,True,False,False,False,False,False,True,False,False,False,779,2
70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,67,767,False,False,False,False,True,False,False,False,True,False,False,False,False,780,1
60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,56,1071,True,False,False,False,False,False,False,True,False,False,False,False,False,781,1
73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,48,1580,False,False,True,False,False,False,False,False,False,False,True,False,False,782,0
19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,53,60,False,False,True,False,False,False,False,False,True,False,False,False,False,783,2
61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,51,573,False,False,False,True,False,False,False,False,True,False,False,False,False,784,1
46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,65,41,False,False,True,False,False,False,False,False,False,False,False,True,False,785,2
34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,70,170,False,False,True,False,False,False,False,False,True,False,False,False,False,786,2
82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,77,1167,False,False,False,False,True,False,False,False,False,True,False,False,False,787,0
48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,63,1526,False,False,True,False,False,False,False,False,True,False,False,False,False,788,0
49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,45,458,False,False,False,True,False,False,False,False,True,False,False,False,False,789,1
56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,63,False,False,False,True,False,False,False,False,True,False,False,False,False,790,2
55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,64,405,False,False,True,False,False,False,False,False,True,False,False,False,False,791,1
59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,49,1027,False,False,True,False,False,False,False,False,True,False,False,False,False,792,1
72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,49,1478,False,False,True,False,False,False,False,False,False,True,False,False,False,793,0
26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,40,72,False,False,True,False,False,False,False,False,True,False,False,False,False,794,2
21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,49,48,False,False,True,False,False,False,False,False,False,True,False,False,False,795,2
73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,46,726,False,False,True,False,False,False,False,False,False,True,False,False,False,796,0
52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,66,860,False,False,False,True,False,False,False,False,True,False,False,False,False,797,1
91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,35,1497,False,False,False,False,True,False,False,False,False,False,True,False,False,798,0
65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,51,495,False,False,False,False,True,False,False,False,False,False,True,False,False,799,1
30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,20,False,False,True,False,False,False,False,False,True,False,False,False,False,800,2
22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,67,570,False,False,True,False,False,False,False,False,False,True,False,False,False,801,1
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,49,769,False,False,True,False,False,False,False,False,True,False,False,False,False,802,1
25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,55,True,False,False,False,False,False,False,False,True,False,False,False,False,803,2
76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,41,1808,False,False,False,False,True,False,False,False,False,True,False,False,False,804,0
22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,55,False,False,True,False,False,False,False,False,True,False,False,False,False,805,2
57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,60,577,False,False,True,False,False,False,False,False,False,True,False,False,False,806,1
22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,58,162,False,False,True,False,False,False,False,False,True,False,False,False,False,807,2
87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,62,1957,False,False,True,False,False,False,False,False,False,False,True,False,False,808,0
78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,62,1576,True,False,False,False,False,False,False,True,False,False,False,False,False,809,0
93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,67,1616,False,False,True,False,False,False,False,False,True,False,False,False,False,810,1
37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,36,False,False,True,False,False,False,False,True,False,False,False,False,False,811,2
80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,63,1482,False,False,False,False,True,False,False,False,False,False,False,True,False,812,1
16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,37,22,False,False,True,False,False,False,False,False,False,False,True,False,False,813,2
55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,45,63,False,False,False,False,True,False,False,True,False,False,False,False,False,814,2
48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,29,680,False,False,True,False,False,False,False,False,False,True,False,False,False,815,1
56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,54,542,False,False,False,False,True,False,False,False,False,False,True,False,False,816,1
25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,50,True,False,False,False,False,False,False,False,False,False,True,False,False,817,2
35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,39,False,False,True,False,False,False,False,False,True,False,False,False,False,818,2
71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,65,1043,False,False,True,False,False,False,False,False,True,False,False,False,False,819,0
49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,49,385,False,False,False,True,False,False,False,False,False,True,False,False,False,820,2
81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,41,1633,False,False,True,False,False,False,False,True,False,False,False,False,False,821,0
45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,46,True,False,False,False,False,False,False,False,False,True,False,False,False,822,2
56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,44,761,False,False,True,False,False,False,False,False,False,True,False,False,False,823,1
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,71,76,False,False,True,False,False,False,False,False,False,False,True,False,False,824,2
40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,47,290,False,False,True,False,False,False,False,False,True,False,False,False,False,825,2
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,33,89,False,False,True,False,False,False,False,False,False,True,False,False,False,826,2
19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,40,70,False,False,True,False,False,False,False,False,True,False,False,False,False,827,2
82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,61,1066,True,False,False,False,False,False,False,False,True,False,False,False,False,828,0
81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,51,2009,False,False,True,False,False,False,False,False,False,False,True,False,False,829,0
61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,30,1345,True,False,False,False,False,False,False,False,False,True,False,False,False,830,0
55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,65,764,False,False,False,True,False,False,False,False,False,True,False,False,False,831,1
49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,58,195,False,False,True,False,False,False,False,False,False,True,False,False,False,832,2
15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,41,53,False,False,True,False,False,False,False,False,True,False,False,False,False,833,2
49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,47,368,False,False,True,False,False,False,False,False,False,True,False,False,False,834,2
65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,67,544,False,False,False,False,True,False,False,False,True,False,False,False,False,835,1
82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,64,1853,True,False,False,False,False,False,False,False,True,False,False,False,False,836,0
30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,55,35,False,False,False,False,True,False,False,False,False,False,True,False,False,837,2
46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,47,446,False,False,False,False,True,False,False,False,True,False,False,False,False,838,1
60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,42,1180,False,False,True,False,False,False,False,False,False,True,False,False,False,839,0
38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,41,False,False,False,True,False,False,False,False,True,False,False,False,False,840,2
55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,36,727,False,False,True,False,False,False,False,False,True,False,False,False,False,841,1
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,55,40,False,False,True,False,False,False,False,False,False,False,True,False,False,842,2
85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,32,1062,True,False,False,False,False,False,False,False,True,False,False,False,False,843,0
23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,52,40,False,False,True,False,False,False,False,False,False,False,True,False,False,844,2
44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,52,292,False,False,False,True,False,False,False,False,False,False,True,False,False,845,2
7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,34,15,False,False,True,False,False,False,False,False,True,False,False,False,False,846,2
38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,32,341,True,False,False,False,False,False,False,False,False,False,True,False,False,847,2
49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,46,369,True,False,False,False,False,False,False,False,False,True,False,False,False,848,2
57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,48,401,False,False,False,False,True,False,False,False,False,False,True,False,False,849,1
43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,55,393,False,False,False,True,False,False,False,False,False,True,False,False,False,850,1
19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,35,10,False,False,False,True,False,False,False,False,False,True,False,False,False,851,2
53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,43,486,False,False,True,False,False,False,False,False,False,False,True,False,False,852,1
30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,69,False,False,True,False,False,False,False,False,False,False,True,False,False,853,2
70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,38,1727,False,False,False,False,True,False,False,False,False,False,True,False,False,854,1
62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,62,995,False,False,True,False,False,False,False,False,False,True,False,False,False,855,1
21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,45,45,False,False,True,False,False,False,False,False,False,False,True,False,False,856,2
42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,40,182,True,False,False,False,False,False,False,False,False,True,False,False,False,857,2
61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,43,989,False,False,False,True,False,False,False,False,False,False,True,False,False,858,1
80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,68,1677,False,False,True,False,False,False,False,False,False,False,True,False,False,859,0
42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,50,595,False,False,False,True,False,False,False,True,False,False,False,False,False,860,1
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,38,156,False,False,True,False,False,False,False,False,True,False,False,False,False,861,2
86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,65,1226,False,False,False,True,False,False,False,False,False,True,False,False,False,862,0
17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,43,128,True,False,False,False,False,False,False,False,False,False,True,False,False,863,2
24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,49,86,False,False,True,False,False,False,False,False,False,True,False,False,False,864,2
35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,46,68,False,False,True,False,False,False,False,False,True,False,False,False,False,865,2
36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,46,16,False,False,True,False,False,False,False,True,False,False,False,False,False,866,2
51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,40,55,True,False,False,False,False,False,False,False,True,False,False,False,False,867,2
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,49,2114,False,False,False,False,True,False,False,False,False,True,False,False,False,868,0
82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,51,2018,False,False,False,False,True,False,False,False,False,False,True,False,False,869,0
46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,68,263,False,False,False,False,True,False,False,False,False,True,False,False,False,870,2
42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,55,False,False,True,False,False,False,False,False,True,False,False,False,False,871,2
51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,59,564,False,False,True,False,False,False,False,False,False,False,True,False,False,872,1
68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,43,1281,False,False,False,True,False,False,False,False,False,True,False,False,False,873,0
31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,48,83,False,False,True,False,False,False,False,False,True,False,False,False,False,874,2
51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,56,353,False,False,False,True,False,False,False,False,False,False,False,True,False,875,1
76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,38,1003,False,False,True,False,False,False,False,False,True,False,False,False,False,876,0
26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,30,14,False,True,False,False,False,False,False,False,False,True,False,False,False,877,2
48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,78,902,False,False,False,False,True,False,False,True,False,False,False,False,False,878,1
55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,49,1139,False,False,False,False,True,False,False,False,False,True,False,False,False,879,1
64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,65,797,False,False,True,False,False,False,False,False,False,False,True,False,False,880,1
78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,63,1638,False,False,True,False,False,False,False,True,False,False,False,False,False,881,0
37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,47,401,False,False,False,False,True,False,False,False,True,False,False,False,False,882,2
21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,35,84,False,False,True,False,False,False,False,True,False,False,False,False,False,883,2
81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,63,928,False,False,True,False,False,False,False,False,True,False,False,False,False,884,0
54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,51,203,False,False,True,False,False,False,False,True,False,False,False,False,False,885,2
66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,54,858,False,False,True,False,False,False,False,False,False,False,True,False,False,886,0
57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,48,409,False,False,True,False,False,False,False,False,False,False,True,False,False,887,2
58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,52,282,False,False,True,False,False,False,False,False,False,False,True,False,False,888,2
85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0,44,1423,False,False,True,False,False,False,False,False,False,True,False,False,False,889,0
86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,60,1449,False,False,True,False,False,False,False,False,False,True,False,False,False,890,0
45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,50,28,False,False,True,False,False,False,False,False,False,False,False,True,False,891,2
47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,47,67,False,False,True,False,False,False,False,False,False,False,True,False,False,892,2
45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,35,199,False,False,False,False,True,False,False,False,True,False,False,False,False,893,2
78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,55,1453,False,False,False,False,True,False,False,False,False,True,False,False,False,894,0
75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,29,1253,False,False,True,False,False,False,False,False,False,False,True,False,False,895,0
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,58,1198,False,False,False,False,True,False,False,False,False,False,False,True,False,896,1
35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1,49,178,False,False,False,True,False,False,False,False,True,False,False,False,False,897,2
95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,3,11,1,27,1990,False,False,True,False,False,False,False,False,False,True,False,False,False,898,0
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,67,976,False,False,True,False,False,False,False,False,True,False,False,False,False,899,0
73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0,61,1001,False,False,False,True,False,False,False,False,False,False,True,False,False,900,1
84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,39,1919,False,False,False,False,True,False,False,False,True,False,False,False,False,901,0
42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,3,11,0,67,350,True,False,False,False,False,False,False,False,False,True,False,False,False,902,2
74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,67,1650,False,False,False,False,True,False,False,False,False,True,False,False,False,903,0
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,66,46,False,False,False,False,True,False,False,False,False,False,True,False,False,904,2
72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,3,11,0,28,1228,False,False,True,False,False,False,False,False,False,True,False,False,False,905,0
39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,52,95,False,False,False,True,False,False,False,False,False,True,False,False,False,906,2
34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,73,62,False,False,False,False,True,False,False,False,True,False,False,False,False,907,2
83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,3,11,0,35,1761,False,False,True,False,False,False,False,False,False,False,True,False,False,908,0
24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,42,467,False,False,False,True,False,False,False,False,False,False,True,False,False,909,2
77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,3,11,0,43,1149,False,False,True,False,False,False,False,False,True,False,False,False,False,910,0
74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,39,2052,True,False,False,False,False,False,False,False,False,True,False,False,False,911,0
74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,28,1127,False,False,True,False,False,False,False,False,False,True,False,False,False,912,0
68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0,45,1416,False,False,False,False,True,False,False,False,True,False,False,False,False,913,1
79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,47,1113,False,False,False,False,True,False,False,False,False,False,True,False,False,914,1
46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,32,125,False,False,True,False,False,False,False,False,False,True,False,False,False,915,2
64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,70,966,False,False,False,False,True,False,False,False,False,True,False,False,False,916,1
